id,web_id,longitude,latitude,location,complete_response
4265,185,13.3336342,52.4795344,"Praxis für Allgemeinmedin und Innere Medizin, 15, Durlacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland","Praxis für Allgemeinmedin und Innere Medizin, 15, Durlacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland"
4266,425,13.3309985,52.480778,"Durlacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland","Durlacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland"
4267,973,13.314379000000002,52.4968525,"29, Düsseldorfer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland","29, Düsseldorfer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland"
4268,974,13.3147224,52.4966609,"Düsseldorfer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland","Düsseldorfer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland"
4271,413,13.3055068,52.4970061,"60, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland","60, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
4273,876,13.4839736,52.5286824,"Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland","Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland"
4274,873,13.4838445,52.5304212,"16, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland","16, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland"
4276,954,13.3055015,52.4477182,"5, Enzianstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","5, Enzianstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4277,922,13.310979,52.4823549,"Ermslebener Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","Ermslebener Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4279,1766,13.3268962,52.4982324,"Fasanenstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland","Fasanenstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland"
4280,517,13.3110443,52.4650904,"32, Forststraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","32, Forststraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4281,877,13.4683883,52.5289123,"14, Franz-Jacob-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland","14, Franz-Jacob-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland"
4282,1439,13.3324127,52.4643645,"Fregestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12161, Deutschland","Fregestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12161, Deutschland"
4284,69,13.2952892,52.4752997,"Friedrichshaller Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland","Friedrichshaller Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland"
4285,747,13.3393763,52.4594868,"Friedrichsruher Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","Friedrichsruher Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
4286,947,13.3331152,52.4593727,"57, Friedrichsruher Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","57, Friedrichsruher Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
4287,968,13.3479007,52.4242679,"Gallwitzallee, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland","Gallwitzallee, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland"
4289,955,13.30235645,52.4446595,"103, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","103, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4290,956,13.301797539306214,52.44491755,"106, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","106, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4293,800,13.3153457,52.4708841,"Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4294,801,13.3184204,52.4679151,"11, Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","11, Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4295,802,13.3153457,52.4708841,"Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4297,341,13.3285828,52.4855096,"4, Gerdauer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland","4, Gerdauer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland"
4299,1619,13.3134046,52.4731958,"Gerolsteiner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Gerolsteiner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4300,986,13.3179577,52.4886537,"29, Gieselerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","29, Gieselerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4301,987,13.3180091,52.4884431,"30, Gieselerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","30, Gieselerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4302,889,13.3422782,52.5500606,"Guineastraße, Afrikanisches Viertel, Wedding, Mitte, Berlin, 13351, Deutschland","Guineastraße, Afrikanisches Viertel, Wedding, Mitte, Berlin, 13351, Deutschland"
4303,1584,13.3069643,52.4640152,"35, Haderslebener Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","35, Haderslebener Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4304,381,13.3375148,52.4756331,"Hähnelstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","Hähnelstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
4305,700,13.3450315,52.448786,"Halskestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","Halskestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
4308,1298,13.318324007776436,52.44740615,"12, Haydnstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","12, Haydnstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4309,1312,13.31697681661952,52.44762505,"EKT - Pippifax e.V., 7, Haydnstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","EKT - Pippifax e.V., 7, Haydnstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4310,729,13.3128185,52.4618554,"3, Heimstättenweg, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","3, Heimstättenweg, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4311,869,13.4847503,52.5199822,"33, Hendrichplatz, Lichtenberg, Berlin, 10367, Deutschland","33, Hendrichplatz, Lichtenberg, Berlin, 10367, Deutschland"
4312,810,13.2990531,52.5268868,"3, Herschelstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland","3, Herschelstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland"
4313,808,13.2993295,52.5275673,"6, Herschelstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland","6, Herschelstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland"
4315,960,13.310364800000002,52.431595,"1, Hindenburgdamm, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","1, Hindenburgdamm, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4318,834,13.3786328,52.4724448,"Hoeppnerstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","Hoeppnerstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland"
4319,836,13.3786328,52.4724448,"Hoeppnerstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","Hoeppnerstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland"
4320,884,13.3463027,52.5219575,"28, Holsteiner Ufer, Hansaviertel, Mitte, Berlin, 10557, Deutschland","28, Holsteiner Ufer, Hansaviertel, Mitte, Berlin, 10557, Deutschland"
4321,885,13.3466994,52.5217455,"34, Holsteiner Ufer, Hansaviertel, Mitte, Berlin, 10557, Deutschland","34, Holsteiner Ufer, Hansaviertel, Mitte, Berlin, 10557, Deutschland"
4326,962,13.303900960011552,52.4476957,"16, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","16, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4328,964,13.304257039107608,52.44739894999999,"23, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","23, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4329,1814,13.2815872,52.4832436,"Hubertusallee, Grunewald, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland","Hubertusallee, Grunewald, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland"
4330,245,13.3109209,52.4731486,"Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4331,291,13.3107637,52.4736931,"18, Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","18, Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4332,532,13.3109209,52.4731486,"Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4333,1333,13.3259581,52.4289626,"Jungfernstieg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Jungfernstieg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
4335,923,13.3117378,52.4822134,"12, Kahlstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","12, Kahlstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4336,1479,13.340971066377405,52.4333043,"51, Kaiser-Wilhelm-Straße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","51, Kaiser-Wilhelm-Straße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland"
4338,768,13.3002388,52.5260972,"Kamminer Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland","Kamminer Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10589, Deutschland"
4340,792,13.2925637,52.4990223,"Katharinenstraße, Halensee, Charlottenburg-Wilmersdorf, Berlin, 10711, Deutschland","Katharinenstraße, Halensee, Charlottenburg-Wilmersdorf, Berlin, 10711, Deutschland"
4341,927,13.369093,52.4916299,"14, Katzlerstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","14, Katzlerstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
4342,928,13.3687302,52.4917635,"7, Katzlerstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","7, Katzlerstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
4344,878,13.4273042,52.5151977,"Kleine Markusstraße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland","Kleine Markusstraße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland"
4346,501,13.337603,52.4602438,"Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland","Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
4347,948,13.3308522,52.4601086,"4, Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland","4, Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
4352,943,13.3426703,52.4458498,"10, Lacknerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","10, Lacknerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
4353,942,13.3425899,52.446223,"2, Lacknerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","2, Lacknerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
4354,426,13.328358265413575,52.489625149999995,"Carolinenhof, 10;10a, Landhausstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland","Carolinenhof, 10;10a, Landhausstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland"
4355,428,13.3287197,52.4887468,"Landhausstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland","Landhausstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland"
4356,967,13.3320663,52.4295026,"10, Lankwitzer Straße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12209, Deutschland","10, Lankwitzer Straße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12209, Deutschland"
4357,910,13.3146966,52.4697779,"28, Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","28, Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4358,949,13.335667,52.4522526,"114, Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","114, Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
4359,950,13.3379969,52.4576955,"Autowerkstatt Mundt, 57, Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","Autowerkstatt Mundt, 57, Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
4360,1441,13.344176038757698,52.438830800000005,"71, Leonorenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","71, Leonorenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland"
4362,902,13.321675,52.4646717,"15, Lepsiusstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","15, Lepsiusstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4363,1344,13.3280926,52.4502273,"10, Lutherstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","10, Lutherstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
4364,920,13.3153821,52.4850139,"16, Mannheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","16, Mannheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4365,1493,13.313029634301389,52.446614499999995,"22, Manteuffelstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","22, Manteuffelstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4366,899,13.324076171709075,52.46447365,"12, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","12, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4367,901,13.3230366,52.4647747,"14, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","14, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4368,894,13.3262592,52.4636478,"Der Lokschuppen, 2, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","Der Lokschuppen, 2, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4369,896,13.32551705034166,52.46356695,"60, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","60, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
4370,155,13.3153457,52.4708841,"Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4371,908,13.3153457,52.4708841,"Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4372,909,13.3145045,52.4700211,"23, Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","23, Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4373,816,13.3153457,52.4708841,"Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Markobrunner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4377,814,13.3100185,52.47882,"Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4378,818,13.3100185,52.47882,"Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4379,914,13.3021664,52.4742583,"53, Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","53, Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4382,158,13.2932373,52.4723397,"Misdroyer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland","Misdroyer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland"
4383,738,13.329822,52.4522706,"21, Mittelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","21, Mittelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
4385,1805,13.3100553,52.4437874,"Moltkestraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","Moltkestraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
4387,1268,13.3641078,52.4882698,"Monumentenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","Monumentenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
4388,92,13.305079565375856,52.4754062,"Deutsche Wohnen, 57, Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Deutsche Wohnen, 57, Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
4391,543,13.295252,52.4870729,"Orber Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland","Orber Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland"
4392,1927,13.330732950000002,52.4012381,"Gut Osdorf, 1, Osdorfer Straße, Heinersdorf, Großbeeren, Teltow-Fläming, Brandenburg, 14979, Deutschland","Gut Osdorf, 1, Osdorfer Straße, Heinersdorf, Großbeeren, Teltow-Fläming, Brandenburg, 14979, Deutschland"
4393,976,13.3067776,52.4971624,"2, Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland","2, Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
4394,415,13.3060158,52.496934,"Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland","Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
4395,417,13.3060158,52.496934,"Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland","Paderborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
4396,1612,13.3180604,52.4814792,"Paretzer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","Paretzer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
4399,409,13.3078562,52.496215,"1, Ravensberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland","1, Ravensberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
4401,549,13.2699153,52.511164,"4, Reichsstraße, Westend, Charlottenburg-Wilmersdorf, Berlin, 14052, Deutschland","4, Reichsstraße, Westend, Charlottenburg-Wilmersdorf, Berlin, 14052, Deutschland"
4402,913,13.2850639,52.5112417,"Rognitzstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland","Rognitzstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
4403,469,13.3497894,52.4903183,"37, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","37, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
4404,934,13.3463991013061,52.46242555,"Auguste-Viktoria-Klinikum, 125, Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","Auguste-Viktoria-Klinikum, 125, Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland"
4405,144,13.3143045,52.4728995,"Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
